contactRate,cancelSports,hybridClasses,closeFitness,tracebackDays,ctProtocol,fCompliance,sIsolationCTCompliance,sIsolationCompliance,sPhysicalDistancingCompliance,sMaskCompliance,parties,maskAllN95,dailyTests,studentFacingStaffTestingBoost,percVaccinated,cumulativeInfections,peakNumInfected,totDeath,percPeopleInfected
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,NO,100,1,0,259,163,3,0.086333333
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,NO,200,1,0,268,181,3,0.089333333
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,NO,100,5,0,276,169,4,0.092
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,NO,200,5,0,290,177,3,0.096666667
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,NO,100,1,0,259,187,1,0.086333333
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,NO,200,1,0,250,172,2,0.083333333
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,NO,100,5,0,275,200,4,0.091666667
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,NO,200,5,0,260,163,2,0.086666667
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,NO,100,1,0,271,166,6,0.090333333
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,NO,200,1,0,210,128,4,0.07
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,NO,100,5,0,263,170,4,0.087666667
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,NO,200,5,0,306,200,6,0.102
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,NO,100,1,0,251,168,3,0.083666667
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,NO,200,1,0,278,181,5,0.092666667
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,NO,100,5,0,258,160,1,0.086
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,NO,200,5,0,276,180,4,0.092
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,NO,100,1,0,230,144,2,0.076666667
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,NO,200,1,0,234,165,4,0.078
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,NO,100,5,0,220,153,3,0.073333333
LOW,NO,NO,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,NO,200,5,0,237,163,7,0.079
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,NO,100,1,0,202,152,1,0.067333333
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,NO,200,1,0,224,158,4,0.074666667
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,NO,100,5,0,240,174,8,0.08
LOW,NO,NO,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,NO,200,5,0,211,134,4,0.070333333
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,NO,100,1,0,253,174,4,0.084333333
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,NO,200,1,0,229,168,2,0.076333333
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,NO,100,5,0,270,171,4,0.09
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,NO,200,5,0,231,155,3,0.077
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,NO,100,1,0,250,167,1,0.083333333
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,NO,200,1,0,243,162,2,0.081
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,NO,100,5,0,263,178,3,0.087666667
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,NO,200,5,0,252,176,4,0.084
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,NO,100,1,0,229,167,3,0.076333333
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,NO,200,1,0,213,155,3,0.071
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,NO,100,5,0,251,175,5,0.083666667
LOW,NO,NO,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,NO,200,5,0,251,171,1,0.083666667
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,1,0,224,161,0,0.074666667
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,1,0,215,145,1,0.071666667
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,5,0,216,154,2,0.072
LOW,NO,NO,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,5,0,265,193,2,0.088333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,1,0,264,166,6,0.088
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,1,0,252,165,2,0.084
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,5,0,252,164,3,0.084
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,5,0,225,162,4,0.075
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,1,0,250,163,2,0.083333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,1,0,258,178,5,0.086
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,5,0,265,173,1,0.088333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,5,0,248,169,5,0.082666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,1,0,202,143,2,0.067333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,1,0,210,153,1,0.07
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,5,0,227,158,1,0.075666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,5,0,232,166,2,0.077333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,1,0,195,140,3,0.065
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,1,0,211,162,2,0.070333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,5,0,204,144,3,0.068
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,5,0,232,154,4,0.077333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,1,0,250,172,5,0.083333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,1,0,245,153,0,0.081666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,5,0,233,168,4,0.077666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,5,0,243,178,6,0.081
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,1,0,246,189,1,0.082
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,1,0,257,176,3,0.085666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,5,0,245,168,1,0.081666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,5,0,246,176,4,0.082
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,1,0,201,142,4,0.067
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,1,0,212,152,3,0.070666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,5,0,237,164,3,0.079
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,5,0,218,155,0,0.072666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,1,0,228,165,1,0.076
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,1,0,182,133,4,0.060666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,5,0,192,136,1,0.064
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,5,0,204,154,0,0.068
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,1,0,231,166,3,0.077
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,1,0,221,158,2,0.073666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,5,0,216,155,2,0.072
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,5,0,260,181,5,0.086666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,1,0,192,140,1,0.064
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,1,0,228,161,6,0.076
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,5,0,235,181,4,0.078333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,5,0,245,166,1,0.081666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,1,0,211,166,2,0.070333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,1,0,206,152,5,0.068666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,5,0,214,149,2,0.071333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,5,0,209,153,3,0.069666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,1,0,203,141,3,0.067666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,1,0,207,153,5,0.069
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,5,0,225,161,3,0.075
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,5,0,226,162,6,0.075333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,1,0,233,165,4,0.077666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,1,0,247,186,3,0.082333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,5,0,209,149,4,0.069666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,5,0,216,158,4,0.072
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,100,1,0,229,173,1,0.076333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,200,1,0,240,182,4,0.08
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,100,5,0,251,179,3,0.083666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,200,5,0,220,168,6,0.073333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,100,1,0,207,151,6,0.069
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,200,1,0,220,161,2,0.073333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,100,5,0,200,150,10,0.066666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,200,5,0,201,147,1,0.067
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,100,1,0,202,141,2,0.067333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,200,1,0,192,146,0,0.064
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,100,5,0,219,162,1,0.073
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,200,5,0,230,172,6,0.076666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,100,1,0,255,178,3,0.085
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,200,1,0,239,163,5,0.079666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,100,5,0,269,183,5,0.089666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,200,5,0,235,140,1,0.078333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,100,1,0,231,161,4,0.077
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,200,1,0,246,162,2,0.082
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,100,5,0,232,171,3,0.077333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,200,5,0,213,142,3,0.071
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,100,1,0,207,139,6,0.069
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,200,1,0,214,153,1,0.071333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,100,5,0,171,121,1,0.057
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,200,5,0,199,136,2,0.066333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,100,1,0,225,163,1,0.075
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,200,1,0,231,165,8,0.077
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,100,5,0,214,160,1,0.071333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,200,5,0,226,162,1,0.075333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,100,1,0,243,169,1,0.081
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,200,1,0,244,182,4,0.081333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,100,5,0,233,160,5,0.077666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,200,5,0,215,145,2,0.071666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,100,1,0,238,165,2,0.079333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,200,1,0,238,150,2,0.079333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,100,5,0,203,133,3,0.067666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,200,5,0,243,178,5,0.081
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,100,1,0,222,177,3,0.074
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,200,1,0,236,167,4,0.078666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,100,5,0,211,148,2,0.070333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,200,5,0,211,156,1,0.070333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,100,1,0,206,149,8,0.068666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,200,1,0,234,170,2,0.078
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,100,5,0,209,143,1,0.069666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,200,5,0,215,158,2,0.071666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,100,1,0,232,166,6,0.077333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,200,1,0,230,157,3,0.076666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,100,5,0,252,182,0,0.084
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,200,5,0,231,173,1,0.077
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,100,1,0,208,159,0,0.069333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,200,1,0,220,161,3,0.073333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,100,5,0,193,141,4,0.064333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,200,5,0,221,168,4,0.073666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,100,1,0,203,145,1,0.067666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,200,1,0,218,178,1,0.072666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,100,5,0,195,137,3,0.065
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,200,5,0,206,157,6,0.068666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,100,1,0,218,146,2,0.072666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,200,1,0,236,170,5,0.078666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,100,5,0,214,165,5,0.071333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,200,5,0,199,143,5,0.066333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,100,1,0,219,154,1,0.073
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,200,1,0,208,150,2,0.069333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,100,5,0,197,139,3,0.065666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,200,5,0,206,153,3,0.068666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,100,1,0,214,154,3,0.071333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,200,1,0,231,178,3,0.077
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,100,5,0,234,175,3,0.078
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,200,5,0,195,138,2,0.065
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,100,1,0,219,155,2,0.073
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,200,1,0,210,146,1,0.07
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,100,5,0,199,148,0,0.066333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,200,5,0,203,152,4,0.067666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,1,0,220,151,5,0.073333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,1,0,174,121,4,0.058
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,5,0,225,175,5,0.075
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,5,0,218,163,1,0.072666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,100,1,0,322,177,3,0.107333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,200,1,0,306,165,5,0.102
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,100,5,0,358,194,4,0.119333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,200,5,0,307,182,2,0.102333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,100,1,0,336,175,7,0.112
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,200,1,0,403,196,3,0.134333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,100,5,0,293,162,2,0.097666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,200,5,0,338,191,0,0.112666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,100,1,0,282,166,1,0.094
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,200,1,0,288,192,4,0.096
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,100,5,0,330,187,5,0.11
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,200,5,0,326,192,3,0.108666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,100,1,0,262,172,4,0.087333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,200,1,0,228,159,6,0.076
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,100,5,0,273,185,4,0.091
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,200,5,0,250,169,4,0.083333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,100,1,0,299,180,6,0.099666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,200,1,0,253,133,5,0.084333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,100,5,0,319,197,5,0.106333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,200,5,0,259,165,7,0.086333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,100,1,0,282,171,6,0.094
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,200,1,0,277,181,3,0.092333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,100,5,0,254,177,4,0.084666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,200,5,0,255,160,4,0.085
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,NO,100,1,0,267,165,5,0.089
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,NO,200,1,0,233,161,4,0.077666667
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,NO,100,5,0,235,162,4,0.078333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,LOW,HIGH,NONE,NO,200,5,0,243,151,2,0.081
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,NO,100,1,0,278,164,4,0.092666667
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,NO,200,1,0,267,174,1,0.089
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,NO,100,5,0,262,179,3,0.087333333
LOW,NO,YES,NO,14,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,NO,200,5,0,248,169,2,0.082666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,NO,100,1,0,301,185,7,0.100333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,NO,200,1,0,251,156,1,0.083666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,NO,100,5,0,265,174,5,0.088333333
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,LOW,NONE,NO,200,5,0,243,155,4,0.081
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,NO,100,1,0,292,189,6,0.097333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,NO,200,1,0,280,196,3,0.093333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,NO,100,5,0,193,127,3,0.064333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,LOW,NONE,NO,200,5,0,269,162,4,0.089666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,NO,100,1,0,261,186,2,0.087
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,NO,200,1,0,273,175,2,0.091
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,NO,100,5,0,215,144,4,0.071666667
LOW,NO,YES,NO,14,1,LOW,LOW,LOW,HIGH,HIGH,NONE,NO,200,5,0,241,170,1,0.080333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,NO,100,1,0,225,153,3,0.075
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,NO,200,1,0,239,158,2,0.079666667
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,NO,100,5,0,247,169,6,0.082333333
LOW,NO,YES,NO,14,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,NO,200,5,0,223,158,0,0.074333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,NONE,NO,100,1,0,253,158,5,0.084333333
LOW,NO,YES,NO,14,1,LOW,LOW,HIGH,HIGH,LOW,NONE,NO,200,1,0,230,130,1,0.076666667
